tweet_id,author_id,inbound,created_at,in_response_to_tweet_id,in_response_to_tweet_text,text,response_tweet_id
2509891,ChipotleTweets,False,2017-11-15 22:40:27+00:00,2509893,I think  might be my next stop. Hump Day is for #Chipotle,Sounds like a wonderful plan to me. What are you getting? -AC,2509892
2509894,ChipotleTweets,False,2017-11-15 22:52:26+00:00,2509892,"Crispy tacos: light brown rice, light black beans, chicken, hot salsa, sour cream, corn, cheese and lettuce. Chips and guac if I'm feeling myself.",That sounds wonderful. Go get it. -AC,
2509896,ChipotleTweets,False,2017-11-15 22:39:56+00:00,2509897,Thank you Becky with the good tweets 😂,You know it. -AC,
2509898,ChipotleTweets,False,2017-11-15 22:23:29+00:00,2509899,I like to go big and go home with,We're here for you! -Becky,2509897
2509900,ChipotleTweets,False,2017-11-15 22:34:09+00:00,2509901,"No, just the crispy shells.",Thanks again. I'll dig into this with our Field Leaders right now. -Becky,
2509904,ChipotleTweets,False,2017-11-15 22:29:01+00:00,2509905,Chipotle fundraising tonight!!   https://t.co/oJvq2orZrf,Thanks for stopping by! -Becky,
2509906,ChipotleTweets,False,2017-11-15 22:27:41+00:00,2509907,I wish Chipotle delivered.,Boom: https://t.co/6Dc3jiaHLj,
2509908,ChipotleTweets,False,2017-11-15 22:27:09+00:00,2509909,everyone needs a friend like you in there life 😩 #guacbesties4lyfe 🥑🥑🥑  https://t.co/Z70qO2Aq4F,Squad goals right there. -Becky,
2509910,ChipotleTweets,False,2017-11-15 22:23:28+00:00,2509911,how y’all gonna be a taco place but have no taco shells?,We should have soft flour tortillas along with hard shell tacos at all times. Which location did you visit? -Becky,
2510568,ChipotleTweets,False,2017-10-30 04:30:32+00:00,2510570,I tied for first and hubby tied for third at our #Halloween party tonight. We walked away w/ $35 in  gift cards! #Score https://t.co/Jhvz8WABAI,Those are incredible. -Jillian,2510569
2510571,ChipotleTweets,False,2017-10-30 14:54:03+00:00,2510569,Thanks so much! We had a great time carving and now get to enjoy Chipotle as our reward!,I don't think it gets much better. -Gabe,
2510828,ChipotleTweets,False,2017-10-30 04:50:28+00:00,2436784,Soooo is there a deal if I come in wearing a costume on Tuesday ?I’m asking for a friend,There is. Wear a costume when visiting us for dinner and you'll get a $3 burrito. -Jillian,
2510829,ChipotleTweets,False,2017-10-30 04:49:30+00:00,2510831,Literally so sad that  stopped selling corn tortillas... one of my favorite parts of my chipotle meal. ☹️,I'm sorry. We still have the crispy corn taco shells. I hope you'll give them a shot! -Jillian,2510830
2515320,ChipotleTweets,False,2017-11-15 23:09:29+00:00,2515321,Wcw:,Same to you. -AC,
2515322,ChipotleTweets,False,2017-11-15 23:08:31+00:00,2515323,seriously I’ve been out of town and the fact that Im going to get chipotle tomorrow is making me so freakin happy💯,Woo hoo! We're happy too! -AC,
2515324,ChipotleTweets,False,2017-11-15 23:06:37+00:00,2515325,You have until 8pm tonight to get  for dinner and also help support  https://t.co/RTmVtzvcGf,Looks like fun! Have a good time. -AC,
2515326,ChipotleTweets,False,2017-11-15 22:52:55+00:00,2515328,"I went to  today with a buy one get one free card from last time I went, and on the way there I lost it in my car and haven’t found it https://t.co/WMAS3Adn6r",How messy is your car? -AC,2515327
2515329,ChipotleTweets,False,2017-11-15 22:45:38+00:00,2515330,I placed an order with the wrong chipotle...help how do i cancel?,"Please send a message here, we'll help: https://t.co/0f6pFdYU9j. -AC",
2516530,ChipotleTweets,False,2017-11-15 23:41:41+00:00,2516531,"Why  raised there price of guac is beyond me...$2.05 for a cup that's not even big🤔 It went from $1.80-&gt;$1.95-&gt;$2.05 for the same size🙄😒 Unfortunately unless Chipotle has discounts, no need to endure increased costs for same quality 🙅🏾","Sorry for any disappointment. When food and labor costs rise, we have to update our prices. -AC",
2516532,ChipotleTweets,False,2017-11-15 23:40:38+00:00,2516533,Man.  saving our asses again on this tour. Thank you so much to the Medford store. Y’all are sweet. https://t.co/8hbDTAS3zE,You're welcome. Enjoy! -AC,
2516534,ChipotleTweets,False,2017-11-15 23:37:01+00:00,2516535,Y'all ever had  and  in one day? #treatyoself,Sounds like a glorious day to me. -AC,
2516536,ChipotleTweets,False,2017-11-15 23:36:28+00:00,2516538,"Can you please, please open a store in Potsdam, NY? This town is going crazy over the new Taco Bell and all I want is a burrito bowl. 🌯",We'll see what we can do. -AC,2516537
2516539,ChipotleTweets,False,2017-11-15 23:36:00+00:00,2516540,At STC in Scarb. 2.60 for guac? Really? And 13 bucks for that small  burrito? #NeverAgain,Sorry for the disappointment. You can always ask for extra if you feel your meal is small. -AC,
2516541,ChipotleTweets,False,2017-11-15 23:35:29+00:00,2516542,waiting in line  like https://t.co/Qb5vKn4rCM,Usually they move pretty fast. Which location are you visiting? -AC,
2516543,ChipotleTweets,False,2017-11-15 23:35:29+00:00,2516544,The  at #Marana #Arizona. It has the best run store under the best management. Going there again.,That's great to hear. I can't wait to send the love their way. -AC,
2516545,ChipotleTweets,False,2017-11-15 23:35:00+00:00,2516547,FYI your new ap is trash and ruined my day,Sorry to hear you don't love it. What happened? -AC,2516546
2516548,ChipotleTweets,False,2017-11-16 00:51:29+00:00,2516546,I'm over it the bowl was really good,Glad to hear things are better now. -AC,
2516549,ChipotleTweets,False,2017-11-15 23:35:00+00:00,2516550,my chips are soggy 😔,That's not cool. Which location did you order from? -AC,
2516551,ChipotleTweets,False,2017-11-15 23:33:00+00:00,2516552,"Thought today couldn’t get worse. I thought getting chipotle would cheer me up, but then they messed up my order TWICE.  I’m disappointed.","I'm so sorry. Did you get to talk to our CS team or manager about that? If not, this link will help: https://t.co/0f6pFdYU9j -AC",
2517574,ChipotleTweets,False,2017-11-15 23:43:56+00:00,2517576,Why the hell hasn’t  gotten behind the  movement yet???,We have other partners right now. Check them out at https://t.co/R3WPzRwwGk -AC,2517575
2517577,ChipotleTweets,False,2017-11-16 00:50:00+00:00,2517575,😍 my day is made,Happy to help! -AC,
2519558,ChipotleTweets,False,2017-11-16 01:00:01+00:00,2519559,why was this rock in my burrito???? https://t.co/klZG1vsTLh,That's concerning. Can you please share more here: https://t.co/0f6pFdYU9j -AC,
2519560,ChipotleTweets,False,2017-11-16 00:57:28+00:00,2519562,"Just tried queso from  All natural or not, who in the taste department said “wow, this tastes good!!!”?",Sorry to hear you're not a fan. We'll keep working to tweak the recipe while staying true to our mission of serving real ingredients. -AC,2519561
2519564,ChipotleTweets,False,2017-11-16 00:54:26+00:00,2519566,"Also, it just occurred to me that with these 280 characters, I can now be twice as effusive in my praise and adoration of  for how my heart flutters at the sound of the name, how my salivatory glands activate, how my soul sings. I love you, Chipotle.","Now I feel bad for my short response. We love you too, Jeff, more than a beachside sunrise, more than puppies, maybe, just maybe more than we love guac. We'll be waiting for your arrival and can't wait to make your dreams come true. -AC",2519565
2519567,ChipotleTweets,False,2017-11-16 01:59:00+00:00,2519565,Don’t feel bad at all. It’s a busy night. We will unite later/soon. Looking forward to seeing your beautiful faces. 💚,XO. -AC,2519568
2519569,ChipotleTweets,False,2017-11-16 00:53:00+00:00,2519571,yalls chips were stale today it made me sad,That would make me sad too. Which location did you go to? -AC,2519570
2519572,ChipotleTweets,False,2017-11-16 02:00:01+00:00,2519570,"The new one in Mt Pleasant, MI!!",Thanks. I'll get in touch with the team ASAP. -AC,
2519573,ChipotleTweets,False,2017-11-16 00:51:30+00:00,2519574,Hey  looking forward to our date in about 90 mins! 😍,Yay! -AC,
2519575,ChipotleTweets,False,2017-11-16 00:51:30+00:00,2519577,Chipotle in Franklin needs some burrito rolling practice. This is normal here.  https://t.co/B8gIIEdqN8,"Oh man, I'll get in touch with them. In Franklin, MA? -AC",2519576
2519578,ChipotleTweets,False,2017-11-16 01:52:00+00:00,2519576,"Franklin, TN on Cool Springs Blvd.",Thanks. I'll get in touch stat. -AC,
2519579,ChipotleTweets,False,2017-11-16 00:51:00+00:00,2519580,Thanks  !! I think I’ll bring  https://t.co/XCaq33M4xq,You're such a good friend. -AC,
2519583,ChipotleTweets,False,2017-11-16 00:50:36+00:00,2519584,"I don’t know why everyone is complaining about the queso. Personally, I love it and I barely taste the grittiness. For real, natural ingredients, you can’t complain. It had a nice kick to it but the chips were quite salty. Overall, 9/10",Happy to hear you're a fan! -AC,
2519585,ChipotleTweets,False,2017-11-16 00:50:36+00:00,2519586,opening up in South Tulsa tomorrow is the best news i’ve heard in awhile.,Looking forward to seeing you there. -AC,
2519587,ChipotleTweets,False,2017-11-16 00:45:35+00:00,2519588,My 8 year old just found a piece of blue plastic in her chicken kid’s meal. Very disappointed. Not a very good response from management either. https://t.co/qTVmiUzTVN,That's concerning. Can you please share more here: https://t.co/0f6pFdYU9j -AC,
2521618,ChipotleTweets,False,2017-11-26 19:25:52+00:00,2521619,Dem feels when you get double guac’s from #Chipotle and don’t realize until you get home that the  🥑🥑 were trash and your whole day is kinda ruined...  https://t.co/NlY8LyWpND,I'm sorry to read that--could you tell us at https://t.co/0f6pFdYU9j so we can help out? -Patrick,
2521620,ChipotleTweets,False,2017-11-16 01:39:00+00:00,2521621,Large chips is the best addition  has ever made. Don’t @ me pls,"Dude, I feel you. Queso or guac with those chippies? -AC",
2521622,ChipotleTweets,False,2017-11-16 01:38:23+00:00,2521623,"Lee’s Summit ,Missouri . Poor Poor excuse for a chipotle. You’ve forced my hand, I’m swearing off this location.",I'm sorry for the disappointment. Would you get in touch wit hour Customer Service team about your visit? https://t.co/0f6pFdYU9j -AC,
2521624,ChipotleTweets,False,2017-11-16 01:37:27+00:00,2521625,This shouldn’t even be a question  is the best and will always be the best. https://t.co/Tue2nE4YuY,You're so sweet. Thanks for the love. -AC,
2521626,ChipotleTweets,False,2017-11-16 01:37:27+00:00,2521627,ily,Love you back! -AC,
2521628,ChipotleTweets,False,2017-11-16 01:37:01+00:00,2521629,. Made an order on the app for two bowls. Get to the location and they only have one in my bag. Was charged for two bowls. Showed confirm and bank account. They refuse to give me another bowl although I PAID for it. Shows only 1 bowl in their system. PAID FOR TWO!,I'm so sorry for the trouble. Would you send a note to our Customer Service team so we can make amends? https://t.co/0f6pFdYU9j -AC,
2521633,ChipotleTweets,False,2017-11-16 01:36:30+00:00,2521634,When  forgets to put your chips in your bag and you don’t notice till you get home https://t.co/IROpW809aP,Nooo. Can we make it up to you next time? -AC,
2521637,ChipotleTweets,False,2017-11-16 01:36:30+00:00,2521638,Hi  I hate your new app. The online ordering never works. My usual store always seems to have it’s online ordering down. Three times you’ve lost my business due to the dumb app.,I'm sorry for the trouble and will let our mobile team know. -AC,
2521639,ChipotleTweets,False,2017-11-16 01:36:00+00:00,2521640,received half empty bowl. Attendant insist it is normal portion as he fills half the bowl with salad.,Sorry about that. Which location did you go to? -AC,
2521642,ChipotleTweets,False,2017-11-16 01:35:00+00:00,2521643,"It’s a 
order in  
read  
watch a  movie
go to bed early
kind of night. 
#HumpDay",Sounds like an amazing night to me. -AC,
2521644,ChipotleTweets,False,2017-11-16 01:24:00+00:00,2521645,I'm super upset by the fact that I only got a half a spoon of my protein but the lady behind me in line got 3 heaping spoons,Sorry for the disappointment. Would you send a note here? https://t.co/0f6pFdYU9j -AC,
2521647,ChipotleTweets,False,2017-11-16 01:23:33+00:00,2521648,"Dear  how come I can’t do cash pickup on the app any more, and why y’all so stingy with the rice??","Sorry, we removed the pay-in-store option with our last update. You're welcome to pay and order in store if you'd prefer. You can also always ask for extra rice. -AC",
2521649,ChipotleTweets,False,2017-11-16 01:23:00+00:00,2521650,Bring back Chorizo! That was my favorite meat on the menu :/,Sorry to let you down. We wanted to focus on our other goodies. -AC,
2521651,ChipotleTweets,False,2017-11-16 01:22:32+00:00,2521652,#Chipotle gave me stale chips again. Live the establishment but this isn’t the first time receiving stale chips from them.  #stalechips #frustrated,Sorry about that. Would you send a note here? https://t.co/0f6pFdYU9j -AC,
2521653,ChipotleTweets,False,2017-11-16 01:21:51+00:00,2521655,Hey  what are you thinking getting rid of the best meat on the planet a.k.a Chorizo??? 😡😡,Sorry for the disappointment. We wanted to focus on some of our other goodies. -AC,2521654
2521656,ChipotleTweets,False,2017-11-16 01:21:24+00:00,2521657,so is this a new addition to the guac recipe?  https://t.co/yfPeKFMWo9,Sorry about that. Would you send a message here? https://t.co/0f6pFdYU9j -AC,
2521658,ChipotleTweets,False,2017-11-16 01:15:43+00:00,2521659,I’m in the need of a a massage &amp; a burrito bowl from,Agreed. -AC,
2521660,ChipotleTweets,False,2017-11-16 01:14:30+00:00,2521661,Sad day at  today. No more chorizo....#nowwhat,"I know it's sad, but we have other tasty options. Have you tried the barbacoa? -AC",
2522920,ChipotleTweets,False,2017-11-16 02:03:28+00:00,2522921,"Chipppoottllee.....why?!! Why does y’all queso taste like cheese sauce with heavy flour?! Why does it taste like, it belongs on cauliflower? Why is it thick with no flavor at all?",Sorry you're not a fan. We'll keep working on a delicious recipe that highlights real ingredients.-AC,
2522922,ChipotleTweets,False,2017-11-16 02:00:44+00:00,2522923,"Seriously, I may not look like much in person, but I will END a giant  burrito... entirely and completely. #GuiltyPleasure #EatAtYourOwnRisk #Chipotle #Burritos #Hungry",Proud of you. -AC,
